bug_id,app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
10845,Shopease,Navbar,Accessibility,Critical,P2,Desktop,Edge,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,13,925,8,User,Accessibility;Color;Layout,True,1
18465,Socialbuzz,Sidebar,Performance,Critical,P1,Desktop,Firefox,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,41,322,4,Developer,Mobile;UX,True,2
7814,Socialbuzz,Login Form,Responsiveness,Low,P3,Tablet,Firefox,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,17,599,10,Qa,Color;Crash,True,1
8077,Socialbuzz,Checkout,Performance,Critical,P1,Mobile,Chrome,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,19,742,2,Developer,Link;Crash,True,0
7201,Taskmanager,Dashboard,Color Mismatch,Critical,P3,Desktop,Chrome,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,60,151,6,Qa,Animation,False,2
7869,Socialbuzz,Navbar,Performance,High,P1,Desktop,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,10,653,4,Qa,Layout,False,0
3687,Shopease,Login Form,Broken Link,Low,P2,Tablet,Firefox,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,10,663,10,User,Link,False,4
2693,Taskmanager,Toolbar,Accessibility,Low,P2,Tablet,Firefox,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,14,697,5,Developer,Accessibility,False,0
31776,Noteapp,Checkout,Broken Link,Medium,P3,Desktop,Safari,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,9,420,7,Developer,Accessibility;Mobile,True,4
5465,Financetracker,Navbar,Performance,Low,P1,Tablet,Firefox,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,45,601,8,User,Performance;Animation;Layout,False,3
45982,Shopease,Toolbar,Layout,High,P1,Mobile,Edge,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,33,597,6,Qa,Accessibility;Layout;Mobile,False,0
12514,Shopease,Login Form,Responsiveness,High,P1,Tablet,Firefox,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,23,229,9,User,Performance;Link,True,4
43439,Socialbuzz,Navbar,Animation,High,P3,Desktop,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,52,925,9,User,UX,False,1
14249,Shopease,Navbar,Accessibility,Medium,P3,Desktop,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,26,470,6,Qa,Layout;Performance,True,4
35468,Financetracker,Login Form,Layout,Medium,P1,Mobile,Firefox,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,18,695,6,Developer,UX,False,4
45615,Socialbuzz,Login Form,Accessibility,Low,P2,Tablet,Safari,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,34,935,10,Qa,Mobile;Color,False,1
22866,Financetracker,Dashboard,Layout,Low,P2,Desktop,Chrome,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,23,207,2,User,Accessibility;Crash;Mobile,True,2
35047,Shopease,Sidebar,Accessibility,Medium,P2,Mobile,Firefox,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,12,573,1,Qa,Animation;Performance;Accessibility,False,0
12368,Financetracker,Checkout,Performance,Medium,P3,Desktop,Firefox,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,6,806,8,Qa,UX;Link,True,1
33706,Financetracker,Sidebar,Layout,Medium,P2,Mobile,Firefox,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,35,817,8,Developer,Animation,False,1
6084,Socialbuzz,Checkout,Broken Link,Low,P3,Mobile,Chrome,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,35,646,7,User,Mobile;Animation,False,3
34803,Shopease,Login Form,Text Overflow,High,P2,Mobile,Edge,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,44,929,7,Developer,Crash;Link,True,1
48078,Taskmanager,Toolbar,Color Mismatch,High,P1,Tablet,Edge,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,60,135,6,Developer,Color;Layout;UX,False,2
26338,Socialbuzz,Toolbar,Animation,Medium,P3,Mobile,Edge,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,5,275,6,Qa,Accessibility;Layout,True,4
20396,Noteapp,Login Form,Crash,High,P3,Tablet,Chrome,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,36,820,1,User,Animation,True,0
117,Taskmanager,Navbar,Layout,Medium,P3,Tablet,Safari,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,42,612,9,User,Layout;Link,True,3
44821,Taskmanager,Navbar,Text Overflow,Low,P1,Desktop,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,54,144,10,Qa,Link,False,3
32313,Financetracker,Sidebar,Broken Link,High,P2,Mobile,Firefox,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,15,899,1,User,Mobile,False,0
28014,Socialbuzz,Editor,Layout,High,P1,Desktop,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,24,366,2,User,Crash;UX;Link,True,0
33663,Financetracker,Navbar,Responsiveness,Medium,P2,Tablet,Chrome,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,11,960,3,Qa,Layout;Mobile,True,0
20766,Financetracker,Checkout,Responsiveness,Critical,P2,Mobile,Safari,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,48,858,7,Developer,Layout,False,1
35672,Financetracker,Footer,Accessibility,High,P1,Mobile,Chrome,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,37,398,4,Qa,UX;Animation;Color,False,2
43369,Shopease,Navbar,Broken Link,Medium,P1,Tablet,Edge,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,13,826,1,User,UX,True,0
32960,Noteapp,Checkout,Broken Link,Low,P3,Tablet,Firefox,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,49,709,6,User,Link;Crash;Accessibility,False,2
38682,Shopease,Checkout,Color Mismatch,Medium,P2,Tablet,Safari,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,7,506,4,Developer,Color,False,0
25567,Socialbuzz,Search,Broken Link,Critical,P3,Tablet,Chrome,Android,True,Perform action related to Search,Search works correctly,Search has issue: Broken Link,54,486,5,Qa,Accessibility,False,2
26165,Noteapp,Toolbar,Broken Link,High,P2,Mobile,Chrome,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,5,663,10,User,Crash;Link;Performance,True,4
30300,Noteapp,Sidebar,Responsiveness,Low,P2,Desktop,Edge,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,12,633,3,User,Color;Layout,True,0
39686,Shopease,Toolbar,Crash,High,P1,Mobile,Safari,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,33,553,6,User,Mobile;Layout,True,0
9860,Taskmanager,Editor,Accessibility,High,P3,Tablet,Chrome,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Accessibility,24,902,10,Qa,Accessibility;Crash,False,1
40514,Taskmanager,Login Form,Performance,Low,P1,Tablet,Chrome,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,55,856,8,User,UX;Mobile,True,1
33842,Noteapp,Sidebar,Accessibility,High,P3,Tablet,Safari,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,59,623,1,Qa,UX;Layout,True,5
36236,Financetracker,Search,Accessibility,High,P3,Tablet,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,48,433,8,Qa,Mobile;Accessibility;Link,False,3
9915,Financetracker,Login Form,Performance,Low,P1,Desktop,Safari,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,43,892,6,Developer,Animation,False,0
20331,Socialbuzz,Search,Responsiveness,High,P1,Tablet,Firefox,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,8,476,2,Developer,Layout;Mobile;Color,False,0
1242,Socialbuzz,Checkout,Layout,Medium,P1,Tablet,Firefox,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,35,393,9,Qa,Animation;UX;Layout,False,3
56,Noteapp,Dashboard,Color Mismatch,High,P1,Mobile,Firefox,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,52,939,7,Developer,Link,False,1
42606,Shopease,Editor,Responsiveness,Low,P2,Desktop,Edge,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,15,565,7,User,Performance,False,4
11049,Socialbuzz,Checkout,Color Mismatch,Critical,P2,Mobile,Chrome,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,41,699,4,User,UX,True,0
23285,Noteapp,Search,Broken Link,Medium,P1,Tablet,Safari,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Broken Link,10,299,2,Qa,Color;UX,True,0
3994,Socialbuzz,Footer,Responsiveness,High,P2,Tablet,Edge,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,23,682,10,Developer,Link;Animation,False,1
23721,Socialbuzz,Search,Text Overflow,Critical,P2,Tablet,Edge,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,38,360,9,Developer,Performance;Crash,False,3
16484,Shopease,Search,Crash,High,P2,Tablet,Edge,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Crash,6,365,10,User,Performance,True,4
32616,Socialbuzz,Search,Accessibility,Medium,P1,Mobile,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,14,154,9,User,Performance;Animation,True,4
17667,Financetracker,Toolbar,Performance,Low,P3,Mobile,Firefox,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,27,127,7,Qa,Mobile;UX;Layout,False,3
42895,Socialbuzz,Navbar,Performance,Medium,P3,Mobile,Safari,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,22,953,7,User,Mobile;Link,True,1
25040,Financetracker,Editor,Animation,Low,P3,Mobile,Safari,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,60,851,9,Qa,Animation,True,1
26283,Noteapp,Navbar,Accessibility,Medium,P2,Desktop,Firefox,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,14,139,7,Qa,Link;Performance,False,4
17369,Noteapp,Dashboard,Accessibility,Medium,P2,Desktop,Safari,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,6,70,9,Developer,Accessibility,False,4
7863,Financetracker,Footer,Color Mismatch,Medium,P1,Desktop,Safari,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Color Mismatch,11,530,6,User,Animation;Link;UX,True,4
16555,Financetracker,Editor,Text Overflow,Low,P3,Tablet,Safari,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,31,196,8,Developer,Performance;Accessibility;Animation,True,3
35988,Financetracker,Navbar,Text Overflow,Medium,P3,Mobile,Edge,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,21,403,2,Developer,Layout,False,0
8557,Financetracker,Navbar,Accessibility,Medium,P2,Mobile,Chrome,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,56,831,4,Developer,UX;Accessibility,False,5
31828,Noteapp,Toolbar,Broken Link,Medium,P1,Tablet,Safari,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,23,713,7,Developer,Performance;Accessibility,True,1
18545,Financetracker,Checkout,Broken Link,Critical,P2,Tablet,Firefox,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,49,850,6,Developer,UX,False,1
7117,Financetracker,Dashboard,Text Overflow,High,P2,Tablet,Firefox,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,44,298,8,Qa,Performance;Animation;Color,False,3
49668,Taskmanager,Footer,Layout,High,P2,Mobile,Edge,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,30,827,7,Qa,Layout,False,1
10039,Shopease,Navbar,Accessibility,Low,P2,Mobile,Chrome,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,14,191,2,Qa,UX,False,0
4640,Socialbuzz,Editor,Color Mismatch,High,P1,Mobile,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Color Mismatch,52,742,2,User,Mobile;Crash;Link,True,5
23865,Financetracker,Footer,Accessibility,High,P3,Mobile,Edge,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,40,146,5,Qa,UX,False,3
39811,Shopease,Login Form,Text Overflow,Low,P3,Tablet,Edge,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,24,741,5,Qa,Animation;Link,True,0
20498,Socialbuzz,Toolbar,Performance,High,P2,Mobile,Chrome,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,12,991,9,User,UX;Animation;Accessibility,False,1
1696,Noteapp,Search,Responsiveness,Medium,P1,Mobile,Chrome,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,31,417,8,Developer,Link;Color,True,3
12500,Noteapp,Navbar,Performance,Low,P1,Tablet,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,7,895,1,Qa,Layout;Color;UX,True,0
8918,Noteapp,Navbar,Crash,High,P3,Desktop,Firefox,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,47,164,8,User,Performance;UX;Layout,True,3
25717,Noteapp,Toolbar,Color Mismatch,Critical,P2,Tablet,Safari,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,49,505,3,Developer,Layout,True,2
25556,Shopease,Dashboard,Layout,Low,P3,Mobile,Chrome,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,11,563,3,Developer,Color;UX;Link,False,0
41666,Financetracker,Sidebar,Text Overflow,Low,P2,Tablet,Edge,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,12,67,10,Qa,Accessibility;Crash,True,4
10710,Socialbuzz,Footer,Responsiveness,Low,P1,Desktop,Edge,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,13,172,6,Developer,Mobile,True,4
22890,Taskmanager,Dashboard,Color Mismatch,Medium,P3,Mobile,Safari,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,56,349,6,Qa,Mobile,False,2
2713,Financetracker,Editor,Responsiveness,High,P1,Desktop,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,35,311,5,Developer,UX;Link;Layout,False,3
17178,Socialbuzz,Editor,Animation,Medium,P3,Desktop,Firefox,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,60,430,8,User,Accessibility;Mobile,True,3
