app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
Noteapp,Checkout,Responsiveness,Medium,P1,Mobile,Safari,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,36,665,4,Qa,Crash,False,2
Financetracker,Toolbar,Performance,Medium,P2,Tablet,Chrome,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,12,446,8,Developer,Accessibility;Color;Link,False,4
Shopease,Checkout,Accessibility,Medium,P2,Mobile,Safari,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,5,522,8,User,Accessibility;Color,False,4
Noteapp,Dashboard,Color Mismatch,High,P2,Tablet,Edge,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,48,336,6,Developer,Layout,True,0
Financetracker,Checkout,Performance,Critical,P3,Tablet,Chrome,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,58,849,9,Qa,Performance,False,1
Financetracker,Navbar,Crash,Low,P2,Desktop,Firefox,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,39,939,5,Qa,Layout;Link,False,1
Noteapp,Footer,Text Overflow,High,P3,Mobile,Chrome,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,36,625,2,User,Color;Layout;Accessibility,False,3
Noteapp,Checkout,Performance,High,P2,Mobile,Edge,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,5,595,3,Developer,Layout;UX;Color,False,3
Taskmanager,Checkout,Broken Link,Medium,P1,Desktop,Firefox,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,54,731,5,Developer,Mobile,False,1
Noteapp,Navbar,Broken Link,Low,P3,Desktop,Edge,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,18,390,9,User,Color;Performance,False,4
Socialbuzz,Sidebar,Text Overflow,Low,P1,Tablet,Firefox,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,43,896,9,Developer,Animation;Accessibility;Link,True,1
Taskmanager,Sidebar,Text Overflow,High,P2,Desktop,Chrome,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,53,260,5,User,Accessibility;Animation,True,0
Taskmanager,Toolbar,Text Overflow,Medium,P2,Tablet,Chrome,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,57,592,7,User,UX;Performance;Layout,False,0
Noteapp,Search,Performance,Medium,P1,Tablet,Edge,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Performance,57,110,5,User,Crash,True,0
Socialbuzz,Search,Performance,Medium,P3,Tablet,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Performance,21,385,9,Developer,Mobile;Link;Animation,True,4
Noteapp,Sidebar,Accessibility,Medium,P1,Desktop,Safari,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,50,183,5,Qa,Performance;Color;Animation,False,0
Shopease,Login Form,Accessibility,Medium,P1,Mobile,Chrome,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,57,166,7,Developer,Link;Animation;Layout,True,0
Shopease,Login Form,Responsiveness,Medium,P1,Mobile,Chrome,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,60,574,9,User,UX,True,0
Shopease,Toolbar,Accessibility,Low,P3,Mobile,Safari,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,50,221,3,User,Mobile,True,0
Noteapp,Footer,Animation,Critical,P3,Mobile,Firefox,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,9,935,7,User,Link;Layout,True,2
Financetracker,Navbar,Layout,Medium,P3,Mobile,Safari,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,10,881,6,Qa,Layout;Accessibility;Crash,True,2
Financetracker,Search,Broken Link,Medium,P3,Desktop,Chrome,Android,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,30,592,1,User,Crash;UX,True,3
Taskmanager,Footer,Crash,Critical,P3,Desktop,Safari,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,42,386,1,Developer,Layout;Performance,True,0
Financetracker,Toolbar,Broken Link,Critical,P3,Desktop,Chrome,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,26,608,9,User,Animation;Performance,True,4
Taskmanager,Footer,Broken Link,High,P3,Tablet,Firefox,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,31,359,7,User,Crash;Color,True,0
Shopease,Toolbar,Animation,Medium,P1,Tablet,Edge,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,24,386,5,User,Link;UX,False,5
Socialbuzz,Sidebar,Color Mismatch,High,P3,Desktop,Safari,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,55,611,7,Developer,Performance;UX;Animation,False,0
Financetracker,Checkout,Accessibility,High,P2,Tablet,Firefox,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,18,412,7,Developer,UX;Accessibility,True,4
Socialbuzz,Footer,Accessibility,Low,P1,Desktop,Safari,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,52,143,2,User,Link,False,0
Taskmanager,Footer,Broken Link,Low,P2,Mobile,Firefox,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,29,160,9,Developer,Accessibility;Animation,False,4
Noteapp,Footer,Crash,Low,P3,Mobile,Firefox,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,14,679,4,User,Link;Crash;Mobile,False,2
Taskmanager,Navbar,Animation,Medium,P2,Mobile,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,30,277,1,Qa,Animation;Accessibility,False,5
Noteapp,Search,Animation,Low,P1,Desktop,Chrome,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,59,679,1,Qa,Layout,False,0
Financetracker,Sidebar,Crash,Low,P3,Desktop,Chrome,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,52,388,2,Developer,Link,False,0
Shopease,Navbar,Color Mismatch,Low,P2,Tablet,Safari,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,50,345,9,User,Performance;Animation,True,0
Shopease,Editor,Color Mismatch,Low,P1,Desktop,Safari,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Color Mismatch,42,675,2,Developer,Accessibility;Color;Mobile,True,0
Financetracker,Dashboard,Performance,Medium,P3,Desktop,Edge,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,27,274,2,Qa,Layout;Link,True,5
Financetracker,Search,Text Overflow,Low,P1,Desktop,Chrome,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,50,507,3,Developer,Layout;UX;Accessibility,False,0
Financetracker,Editor,Responsiveness,Medium,P3,Tablet,Safari,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,16,449,5,User,Crash;Accessibility,True,4
Financetracker,Navbar,Accessibility,High,P3,Tablet,Firefox,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,37,579,6,Developer,Animation;Link;Accessibility,True,2
Shopease,Toolbar,Color Mismatch,Medium,P1,Desktop,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,27,503,8,Qa,Link;UX;Layout,True,4
Socialbuzz,Checkout,Text Overflow,High,P3,Desktop,Safari,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,11,763,10,User,Crash,False,2
Financetracker,Navbar,Color Mismatch,Low,P2,Desktop,Chrome,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,46,452,8,Developer,Link;Accessibility;Animation,False,0
Socialbuzz,Toolbar,Accessibility,Medium,P3,Desktop,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,60,74,10,User,Color;Mobile;Layout,False,0
Taskmanager,Login Form,Color Mismatch,Low,P1,Tablet,Safari,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,30,512,3,Qa,Crash;Color,False,5
Socialbuzz,Checkout,Animation,High,P2,Tablet,Chrome,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,5,719,2,Developer,UX,False,3
Financetracker,Footer,Layout,High,P3,Desktop,Firefox,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,41,195,9,User,UX;Crash,False,0
Taskmanager,Dashboard,Broken Link,Medium,P3,Tablet,Edge,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,25,207,7,User,Accessibility;Layout;Crash,True,4
Shopease,Toolbar,Broken Link,Medium,P1,Desktop,Safari,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,46,703,10,Qa,Crash;UX,True,1
Financetracker,Search,Performance,Medium,P2,Mobile,Safari,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Performance,10,609,1,Developer,Layout,True,3
Financetracker,Dashboard,Layout,Medium,P2,Tablet,Chrome,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,44,795,8,Qa,Link;Performance,False,1
Socialbuzz,Navbar,Animation,High,P1,Desktop,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,44,776,4,User,Link,False,1
Taskmanager,Footer,Crash,Medium,P1,Desktop,Firefox,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,25,345,6,Qa,Accessibility;Performance;UX,False,5
Taskmanager,Login Form,Responsiveness,Low,P1,Desktop,Chrome,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,39,930,6,Qa,Crash;UX,True,1
Taskmanager,Toolbar,Layout,High,P3,Mobile,Edge,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,47,370,4,Qa,Color;Animation;Performance,False,0
Shopease,Sidebar,Color Mismatch,High,P1,Desktop,Firefox,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,22,734,5,User,Layout;Accessibility;Performance,True,2
Financetracker,Footer,Animation,Critical,P1,Mobile,Chrome,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,51,420,3,Developer,Accessibility;Color;Link,True,0
Socialbuzz,Login Form,Color Mismatch,Critical,P3,Tablet,Firefox,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,10,177,7,Qa,Link;Performance,True,4
Noteapp,Dashboard,Text Overflow,Medium,P2,Desktop,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,35,285,1,Qa,Link;Crash;Mobile,True,5
Shopease,Editor,Responsiveness,High,P3,Desktop,Edge,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,45,362,5,User,Link;Performance,True,0
Socialbuzz,Toolbar,Color Mismatch,Medium,P3,Tablet,Edge,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,53,873,4,Qa,Link,False,1
Socialbuzz,Login Form,Crash,Medium,P3,Mobile,Chrome,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,45,250,3,Developer,Layout;Crash,False,0
Socialbuzz,Toolbar,Responsiveness,Medium,P1,Tablet,Edge,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,22,607,5,User,Animation;Link;Color,True,2
Financetracker,Checkout,Performance,High,P3,Tablet,Chrome,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,9,388,1,Developer,Animation,True,5
Noteapp,Sidebar,Performance,Medium,P1,Tablet,Chrome,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,29,955,2,User,Animation;Layout,False,3
Financetracker,Footer,Accessibility,Medium,P3,Desktop,Edge,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,43,403,1,Qa,Performance;UX;Link,True,0
Noteapp,Dashboard,Crash,Medium,P2,Mobile,Safari,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,22,402,8,User,Crash;Layout,True,4
Socialbuzz,Search,Responsiveness,High,P3,Mobile,Firefox,Android,True,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,55,830,2,Qa,Color;Performance,True,1
Noteapp,Footer,Accessibility,High,P1,Mobile,Safari,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,10,907,10,Developer,Layout;Mobile;Animation,False,2
Taskmanager,Navbar,Layout,High,P2,Desktop,Safari,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,58,664,7,Developer,Accessibility;Layout,True,0
Socialbuzz,Toolbar,Crash,Low,P3,Tablet,Edge,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,39,327,5,Qa,Mobile,False,0
Socialbuzz,Search,Accessibility,Low,P1,Mobile,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,8,107,1,Developer,Link;Accessibility,True,5
Noteapp,Navbar,Performance,Medium,P3,Tablet,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,55,394,6,Qa,Mobile;Layout;Link,True,0
Socialbuzz,Checkout,Crash,High,P1,Desktop,Edge,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,6,351,5,Developer,Link;Layout;Accessibility,False,5
Financetracker,Toolbar,Text Overflow,High,P2,Desktop,Edge,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,11,466,10,User,Color;Crash,True,4
Noteapp,Toolbar,Broken Link,Low,P3,Mobile,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,59,74,4,Qa,Crash;Accessibility;Layout,True,0
Socialbuzz,Checkout,Responsiveness,Medium,P2,Tablet,Firefox,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,49,744,6,User,UX,False,1
Shopease,Sidebar,Color Mismatch,Medium,P2,Desktop,Firefox,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,52,972,5,Qa,Performance;Color,False,1
Financetracker,Checkout,Layout,Low,P2,Tablet,Firefox,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,53,322,9,Developer,Layout;Link;Mobile,True,0
Noteapp,Navbar,Accessibility,Medium,P3,Tablet,Firefox,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,58,579,5,Qa,Animation;Color;Link,True,1
Socialbuzz,Toolbar,Responsiveness,Low,P1,Desktop,Edge,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,25,328,10,Developer,Link,False,4
Financetracker,Checkout,Accessibility,High,P3,Desktop,Chrome,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,48,957,9,Qa,UX;Layout;Crash,False,1
Noteapp,Footer,Text Overflow,Low,P1,Tablet,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,25,740,3,Qa,Link,False,2
Socialbuzz,Toolbar,Animation,Medium,P1,Desktop,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,19,433,3,User,Color;Layout;Animation,True,5
